Dataset,#TrainingRelease,%training (data on training / total data),%Defective in training,%Defective in testing,classifier,balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,OVER,false,THRESH,28.0,44.0,203.0,60.0,0.3888888888888889,0.3181818181818182,0.5700220831799779,0.14874902267396398
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,OVER,false,THRESH,58.0,120.0,127.0,30.0,0.3258426966292135,0.6590909090909091,0.5866304747883695,0.1303520127375308
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,OVER,false,THRESH,7.0,6.0,246.0,84.0,0.5384615384615384,0.07692307692307693,0.5265567765567766,0.07313997477931926
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,OVER,false,THRESH,19.0,71.0,181.0,72.0,0.2111111111111111,0.2087912087912088,0.46352258852258854,-0.07321182416909155
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,OVER,false,THRESH,74.0,127.0,125.0,17.0,0.3681592039800995,0.8131868131868132,0.6546092796092796,0.22307861704470386
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,OVER,false,THRESH,24.0,58.0,278.0,22.0,0.2926829268292683,0.5217391304347826,0.6745600414078675,0.26097891274908097
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,OVER,false,THRESH,23.0,108.0,228.0,23.0,0.17557251908396945,0.5,0.5892857142857143,0.09934847557683331
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,OVER,false,THRESH,40.0,217.0,119.0,6.0,0.1556420233463035,0.8695652173913043,0.6118659420289855,0.07509066035482405
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,OVER,false,THRESH,1.0,4.0,356.0,21.0,0.2,0.045454545454545456,0.5171717171717172,0.05389340202100194
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,OVER,false,THRESH,5.0,52.0,308.0,17.0,0.08771929824561403,0.22727272727272727,0.5414141414141415,0.04741597397903865
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,OVER,false,THRESH,14.0,146.0,214.0,8.0,0.0875,0.6363636363636364,0.6154040404040404,0.05851097881057538
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,OVER,false,THRESH,2.0,7.0,366.0,10.0,0.2222222222222222,0.16666666666666666,0.5739499553172476,0.16825517854873567
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,OVER,false,THRESH,7.0,67.0,306.0,5.0,0.0945945945945946,0.5833333333333334,0.7018543342269884,0.11533797153252091
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,OVER,false,THRESH,11.0,152.0,221.0,1.0,0.06748466257668712,0.9166666666666666,0.754579982126899,0.0718213762349714
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,OVER,false,THRESH,1.0,7.0,362.0,16.0,0.125,0.058823529411764705,0.5199266698549339,0.05331627212625289
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,OVER,false,THRESH,7.0,51.0,318.0,10.0,0.1206896551724138,0.4117647058823529,0.6367766618842658,0.12721476758840508
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,OVER,false,THRESH,11.0,119.0,250.0,6.0,0.08461538461538462,0.6470588235294118,0.6622827992985812,0.07782577118611654
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,OVER,false,THRESH,10.0,3.0,313.0,64.0,0.7692307692307693,0.13513513513513514,0.5628207321245295,0.18359057676685633
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,OVER,false,THRESH,15.0,48.0,268.0,59.0,0.23809523809523808,0.20270270270270271,0.5254019842627438,0.05387022173853877
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,OVER,false,THRESH,37.0,102.0,214.0,37.0,0.26618705035971224,0.5,0.5886075949367089,0.13261224359179508
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,OVER,false,THRESH,2.0,24.0,366.0,20.0,0.07692307692307693,0.09090909090909091,0.5146853146853146,0.0270502361528562
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,OVER,false,THRESH,13.0,90.0,300.0,9.0,0.1262135922330097,0.5909090909090909,0.6800699300699301,0.131578947368421
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,OVER,false,THRESH,19.0,192.0,198.0,3.0,0.09004739336492891,0.8636363636363636,0.6856643356643357,0.07348463880431776
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,OVER,false,THRESH,0.0,18.0,399.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,OVER,false,THRESH,0.0,69.0,348.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,OVER,false,THRESH,0.0,181.0,236.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,OVER,false,THRESH,1.0,12.0,406.0,3.0,0.07692307692307693,0.25,0.6106459330143541,0.10466760961810634
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,OVER,false,THRESH,0.0,76.0,342.0,4.0,0.0,0.0,0.4090909090909091,-0.018339768339768126
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,OVER,false,THRESH,2.0,154.0,264.0,2.0,0.01282051282051282,0.5,0.5657894736842105,0.006639304683727477
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,OVER,false,THRESH,0.0,5.0,412.0,4.0,0.0,0.0,0.4940047961630695,-0.010669511869829503
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,OVER,false,THRESH,2.0,54.0,363.0,2.0,0.03571428571428571,0.5,0.685251798561151,0.049814605835885636
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,OVER,false,THRESH,4.0,111.0,306.0,0.0,0.034782608695652174,1.0,0.8669064748201439,0.049777343988287794
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,OVER,false,SENS,108.0,41.0,1.0,2.0,0.7248322147651006,0.9818181818181818,0.6721861471861472,0.007893139040679899
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,OVER,false,SENS,105.0,39.0,3.0,5.0,0.7291666666666666,0.9545454545454546,0.6965367965367966,0.03464203233256337
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,OVER,false,SENS,110.0,41.0,1.0,0.0,0.7284768211920529,1.0,0.6837662337662338,0.03409795412275256
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,OVER,false,SENS,44.0,0.0,0.0,132.0,1.0,0.25,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,OVER,false,SENS,148.0,0.0,0.0,28.0,1.0,0.8409090909090909,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,OVER,false,SENS,168.0,0.0,0.0,8.0,1.0,0.9545454545454546,NaN,0.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,OVER,false,SENS,13.0,5.0,91.0,67.0,0.7222222222222222,0.1625,0.5250651041666666,0.11804008908685971
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,OVER,false,SENS,64.0,85.0,11.0,16.0,0.42953020134228187,0.8,0.44674479166666664,-0.07968901846452865
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,OVER,false,SENS,68.0,82.0,14.0,12.0,0.4533333333333333,0.85,0.4805989583333333,-0.0038834951456311597
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,OVER,false,SENS,17.0,54.0,134.0,15.0,0.23943661971830985,0.53125,0.6465259308510638,0.16206668138661975
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,OVER,false,SENS,28.0,124.0,64.0,4.0,0.18421052631578946,0.875,0.5635804521276596,0.08428720083246616
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,OVER,false,SENS,31.0,156.0,32.0,1.0,0.1657754010695187,0.96875,0.5610039893617021,0.046172539489671933
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,OVER,false,SENS,8.0,11.0,162.0,44.0,0.42105263157894735,0.15384615384615385,0.5441307247665629,0.11600828630616469
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,OVER,false,SENS,22.0,70.0,103.0,30.0,0.2391304347826087,0.4230769230769231,0.5271231658514896,0.01454099509460406
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,OVER,false,SENS,38.0,113.0,60.0,14.0,0.25165562913907286,0.7307692307692307,0.5217874610938195,0.046578359080444366
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,OVER,false,SENS,5.0,24.0,210.0,9.0,0.1724137931034483,0.35714285714285715,0.5943223443223443,0.169305724725944
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,OVER,false,SENS,7.0,80.0,154.0,7.0,0.08045977011494253,0.5,0.6034798534798534,0.045816380682823156
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,OVER,false,SENS,8.0,131.0,103.0,6.0,0.05755395683453238,0.5714285714285714,0.5431929181929182,0.0022318806531187447
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,OVER,false,SENS,3.0,5.0,229.0,11.0,0.375,0.21428571428571427,0.5575396825396826,0.24159021406727801
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,OVER,false,SENS,10.0,31.0,203.0,4.0,0.24390243902439024,0.7142857142857143,0.8028083028083028,0.3051552993916108
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,OVER,false,SENS,12.0,97.0,137.0,2.0,0.11009174311926606,0.8571428571428571,0.820054945054945,0.10563893341104479
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,OVER,false,SENS,5.0,35.0,226.0,10.0,0.125,0.3333333333333333,0.5461047254150703,0.11158798283261828
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,OVER,false,SENS,5.0,60.0,201.0,10.0,0.07692307692307693,0.3333333333333333,0.5756066411238825,0.040238450074515715
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,OVER,false,SENS,11.0,133.0,128.0,4.0,0.0763888888888889,0.7333333333333333,0.645338441890166,0.044282681225356446
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,OVER,false,SENS,3.0,4.0,237.0,37.0,0.42857142857142855,0.075,0.624948132780083,0.08903297224638244
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,OVER,false,SENS,14.0,65.0,176.0,26.0,0.17721518987341772,0.35,0.5576244813278008,0.057081750802020874
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,OVER,false,SENS,22.0,124.0,117.0,18.0,0.1506849315068493,0.55,0.5674273858921162,0.016853102054895854
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,OVER,false,SENS,14.0,12.0,235.0,74.0,0.5384615384615384,0.1590909090909091,0.6854297018770703,0.14291664187540898
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,OVER,false,SENS,28.0,44.0,203.0,60.0,0.3888888888888889,0.3181818181818182,0.5790853882959146,0.14874902267396398
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,OVER,false,SENS,51.0,92.0,155.0,37.0,0.35664335664335667,0.5795454545454546,0.6266332351858668,0.17239596300055535
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,OVER,false,SENS,7.0,6.0,246.0,84.0,0.5384615384615384,0.07692307692307693,0.671201814058957,0.07313997477931926
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,OVER,false,SENS,19.0,71.0,181.0,72.0,0.2111111111111111,0.2087912087912088,0.5340790162218734,-0.07321182416909155
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,OVER,false,SENS,60.0,94.0,158.0,31.0,0.38961038961038963,0.6593406593406593,0.6595150880865167,0.23447069116360456
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,OVER,false,SENS,24.0,58.0,278.0,22.0,0.2926829268292683,0.5217391304347826,0.7398744824016563,0.26097891274908097
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,OVER,false,SENS,23.0,108.0,228.0,23.0,0.17557251908396945,0.5,0.598828933747412,0.09934847557683331
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,OVER,false,SENS,35.0,169.0,167.0,11.0,0.1715686274509804,0.7608695652173914,0.6672489648033126,0.10389407287702639
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,OVER,false,SENS,1.0,4.0,356.0,21.0,0.2,0.045454545454545456,0.5372474747474747,0.05389340202100194
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,OVER,false,SENS,5.0,52.0,308.0,17.0,0.08771929824561403,0.22727272727272727,0.5067550505050505,0.04741597397903865
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,OVER,false,SENS,9.0,112.0,248.0,13.0,0.0743801652892562,0.4090909090909091,0.6134469696969697,0.03147945316620019
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,OVER,false,SENS,2.0,7.0,366.0,10.0,0.2222222222222222,0.16666666666666666,0.6263404825737265,0.16825517854873567
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,OVER,false,SENS,7.0,67.0,306.0,5.0,0.0945945945945946,0.5833333333333334,0.7263181411974977,0.11533797153252091
